2019-10-18 17:13:52 	17d 23h 9m 	2019-11-05 16:22:59 	1y 167d 19h 16m
2019-04-24 17:29:11 	1d 22h 57m 	2019-04-26 16:26:25 	175d 0h 47m
2019-04-24 02:34:36 	14h 36m 	2019-04-24 17:11:19 	0h 17m
2019-03-11 15:03:47 	43d 11h 26m 	2019-04-24 02:30:08 	0h 4m
2019-03-11 14:06:34 	0h 51m 	2019-03-11 14:58:14 	0h 5m
2019-02-08 08:41:50 	31d 5h 8m 	2019-03-11 13:50:43 	0h 15m
2019-01-12 08:35:31 	27d 0h 4m 	2019-02-08 08:39:44 	0h 2m
2019-01-11 11:58:25 	20h 36m 	2019-01-12 08:34:54 	0h 0m
2019-01-11 08:59:50 	2h 55m 	2019-01-11 11:55:15 	0h 3m
2018-12-30 12:34:11 	11d 20h 22m 	2019-01-11 08:56:45 	0h 3m
2018-12-15 21:33:21 	14d 14h 55m 	2018-12-30 12:28:37 	0h 5m
2018-12-15 18:25:41 	3h 1m 	2018-12-15 21:27:06 	0h 6m
2018-12-01 19:39:40 	13d 22h 43m 	2018-12-15 18:22:56 	0h 2m
2018-11-03 23:37:38 	27d 19h 57m 	2018-12-01 19:35:25 	0h 4m
2018-11-03 20:11:56 	3h 22m 	2018-11-03 23:34:29 	0h 3m
2018-10-30 07:31:39 	4d 8h 23m 	2018-11-03 15:54:49 	4h 17m
2018-10-28 10:16:52 	1d 21h 13m 	2018-10-30 07:30:42 	0h 0m
2018-10-28 06:57:13 	3h 19m 	2018-10-28 10:16:42 	0h 0m
2018-10-28 05:13:37 	1h 34m 	2018-10-28 06:48:01 	0h 9m
2018-10-27 16:46:54 	0h 18m 	2018-10-27 17:05:39 	12h 7m
2018-10-25 14:46:18 	2d 1h 55m 	2018-10-27 16:41:45 	0h 5m
2018-10-23 19:31:58 	1d 19h 9m 	2018-10-25 14:41:23 	0h 4m
2018-10-09 01:36:11 	14d 14h 29m 	2018-10-23 16:05:49 	3h 26m
2018-10-01 02:40:01 	7d 22h 48m 	2018-10-09 01:28:47 	0h 7m
2018-09-30 23:14:19 	3h 25m 	2018-10-01 02:39:49 	0h 0m
