2020-12-23 09:24:54 	57d 15h 52m 	2021-02-19 01:17:53 	0h 2m
2020-11-20 15:17:36 	32d 18h 4m 	2020-12-23 09:21:58 	0h 2m
2020-11-09 23:36:21 	10d 15h 1m 	2020-11-20 14:37:27 	0h 40m
2020-09-10 15:07:15 	60d 8h 26m 	2020-11-09 23:33:47 	0h 2m
2020-08-22 11:54:35 	19d 3h 4m 	2020-09-10 14:59:21 	0h 7m
2020-08-22 07:33:00 	0h 0m 	2020-08-22 07:33:46 	4h 20m
2020-08-22 07:29:58 	0h 1m 	2020-08-22 07:31:07 	0h 1m
2020-08-22 07:26:56 	0h 0m 	2020-08-22 07:27:06 	0h 2m
2020-08-22 07:23:55 	0h 0m 	2020-08-22 07:24:26 	0h 2m
2020-08-22 07:20:53 	0h 0m 	2020-08-22 07:21:46 	0h 2m
2020-08-22 07:17:49 	0h 1m 	2020-08-22 07:19:07 	0h 1m
2020-08-22 07:14:47 	0h 0m 	2020-08-22 07:15:07 	0h 2m
2020-08-22 07:11:42 	0h 0m 	2020-08-22 07:12:35 	0h 2m
2020-08-22 07:08:40 	0h 1m 	2020-08-22 07:09:47 	0h 1m
2020-08-11 02:01:40 	11d 4h 42m 	2020-08-22 06:44:36 	0h 24m
2020-08-06 12:47:05 	4d 13h 9m 	2020-08-11 01:56:10 	0h 5m
2020-02-22 14:20:30 	165d 22h 23m 	2020-08-06 12:43:53 	0h 3m
2020-02-06 08:35:47 	16d 5h 33m 	2020-02-22 14:09:34 	0h 10m
2020-02-06 06:08:07 	2h 25m 	2020-02-06 08:34:04 	0h 1m
2019-12-04 15:25:50 	63d 14h 37m 	2020-02-06 06:03:25 	0h 4m
2019-12-03 10:22:46 	1d 4h 54m 	2019-12-04 15:17:26 	0h 8m
2019-10-19 19:16:38 	44d 14h 23m 	2019-12-03 09:40:37 	0h 42m
2019-08-25 07:25:52 	55d 7h 26m 	2019-10-19 14:52:36 	4h 24m
2019-08-01 14:13:38 	23d 17h 4m 	2019-08-25 07:18:11 	0h 7m
